location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude
nss_shelters-71611,71611,Calais High School,35 Blue Devil Hill,CALAIS,WASHINGTON,ME,04619,CLOSED,state,USA-ME,,,USA-ME,45.16453395,-67.2431335
nss_shelters-71652,71652,Dyke-newell Elementary School,3 Wright Drive,BATH,SAGADAHOC,ME,04530,CLOSED,state,USA-ME,,,USA-ME,43.92225192,-69.81926791
nss_shelters-71675,71675,Foreside Community Church,340 Foreside Road,FALMOUTH,CUMBERLAND,ME,04105,INACTIVE,state,USA-ME,,,USA-ME,43.73994136,-70.20372808
nss_shelters-71685,71685,Georgetown Central School,52 Bay Point Rd,GEORGETOWN,SAGADAHOC,ME,04548,CLOSED,state,USA-ME,,,USA-ME,43.80123016,-69.75631537
nss_shelters-71705,71705,Harpswell Islands School,308 Harpswell Islands Rd (RT 24),HARPSWELL,CUMBERLAND,ME,04079,CLOSED,state,USA-ME,,,USA-ME,43.82563776,-69.91891279
nss_shelters-71790,71790,Horace Mitchell Primary School,7 School Lane,KITTERY POINT,YORK,ME,03905,CLOSED,state,USA-ME,,,USA-ME,43.08354113,-70.69980733
nss_shelters-71716,71716,Isleboro Central School,159 Alumni Drive,ISLESBORO,WALDO,ME,04848,CLOSED,state,USA-ME,,,USA-ME,44.26719367,-68.91286971
nss_shelters-354629,354629,Islesboro Town Office,150 Main Road,ISLESBORO,WALDO,ME,04848,CLOSED,state,USA-ME,,,USA-ME,44.2796069,-68.9035619
nss_shelters-71724,71724,Kennebunkport Consolidated School,25 School Street,KENNEBUNKPORT,YORK,ME,04046,CLOSED,state,USA-ME,,,USA-ME,43.36151565,-70.47274228
nss_shelters-71756,71756,LONG ISLAND VFW POST #9605,220 Island Drive,LONG ISLAND,CUMBERLAND,ME,04050,CLOSED,state,USA-ME,,,USA-ME,43.6877699,-70.16941066
nss_shelters-71755,71755,Long Island Learning Center,33 Fern Ave.,LONG ISLAND,CUMBERLAND,ME,04050,CLOSED,state,USA-ME,,,USA-ME,43.69566774,-70.14714273
nss_shelters-71760,71760,Lubec Consolidated School,44 South Street,LUBEC,WASHINGTON,ME,04652,CLOSED,state,USA-ME,,,USA-ME,44.8563957,-66.98763559
nss_shelters-354542,354542,Madawaska Elementary School,353  11th Avenue,MADAWASKA,AROOSTOOK,ME,04756,CLOSED,state,USA-ME,,,USA-ME,47.3401767,-68.3385129
nss_shelters-71762,71762,Madawaska Middle / High School,135 7TH AVENUE,MADAWASKA,AROOSTOOK,ME,04756,CLOSED,state,USA-ME,,,USA-ME,47.34920845,-68.32779628
nss_shelters-71788,71788,Miles Lane School,52 Miles Lane,BUCKSPORT,HANCOCK,ME,04416,CLOSED,state,USA-ME,,,USA-ME,44.57772214,-68.78027126
nss_shelters-339140,339140,Mount Desert Fire Station,1157 Main Street,SEAL HARBOR,HANCOCK,ME,04675,CLOSED,state,USA-ME,,,USA-ME,44.29653431,-68.23921705
nss_shelters-339164,339164,Mount Desert Fire Station,1157 Main Street,SEAL HARBOR,Hancock,ME,04675,CLOSED,state,USA-ME,,,USA-ME,44.29653431,-68.23921705
nss_shelters-339165,339165,Mount Desert Fire Station,Route 3,SEAL HARBOR,Hancock,ME,04675,CLOSED,state,USA-ME,,,USA-ME,44.29877108,-68.24041815
nss_shelters-71825,71825,Peaks Island Public Safety Bldg,129 Island Ave.,PEAKS ISLAND,CUMBERLAND,ME,04108,CLOSED,state,USA-ME,,,USA-ME,43.65813903,-70.19850302
nss_shelters-71844,71844,RLDS CHURCH-JONESPORT,154 Main St,JONESPORT,WASHINGTON,ME,04649,CLOSED,state,USA-ME,,,USA-ME,44.52881765,-67.61675631
nss_shelters-71882,71882,South Bristol School,2024 State Route 129,SOUTH BRISTOL,LINCOLN,ME,04568,CLOSED,state,USA-ME,,,USA-ME,43.85929938,-69.556504
nss_shelters-71898,71898,Swans Island Elementary School,116 Rose Hill Rd,SWANS ISLAND,HANCOCK,ME,04685,CLOSED,state,USA-ME,,,USA-ME,44.18245277,-68.41669427
nss_shelters-71910,71910,University Of Maine At Fort Kent - Sports Center,9 Bengal Avenue,FORT KENT,AROOSTOOK,ME,04743,CLOSED,state,USA-ME,,,USA-ME,47.24878116,-68.58653123
nss_shelters-339013,339013,Warming Center Hahn Community Center,31 Main St.,FRIENDSHIP,Knox,ME,04547,CLOSED,state,USA-ME,,,USA-ME,43.98506667,-69.33228694
nss_shelters-361060,361060,Warming Center Island Community Center,6 Memorial Lane,STONINGTON,KNOX,ME,04681,CLOSED,state,USA-ME,,,USA-ME,44.1579283,-68.6662399
nss_shelters-361051,361051,Warming Center South Bristol Fire Department,25 Middle Road,SOUTH BRISTOL,LINCOLN,ME,04568,CLOSED,state,USA-ME,,,USA-ME,43.8586085,-69.5559276
nss_shelters-361058,361058,Warming Center Southport Fire Department,402 Hendricks Hill Road,SOUTHPORT,LINCOLN,ME,04576,CLOSED,state,USA-ME,,,USA-ME,43.8243388,-69.6732657
nss_shelters-354639,354639,Warming Center Trenton Fire Station,59 Oak Point Road,TRENTON,HANCOCK,ME,04605,CLOSED,state,USA-ME,,,USA-ME,44.425674,-68.395577
nss_shelters-359102,359102,Warming Center York Beach Fire Department,18 Railroad Avenue,YORK BEACH,YORK,ME,03910,CLOSED,state,USA-ME,,,USA-ME,43.1747149,-70.6119573
nss_shelters-333339,333339,Washington County Community College,1 College Drive,CALAIS,Washington,ME,04619,CLOSED,state,USA-ME,,,USA-ME,45.1668854,-67.24328651
nss_shelters-71960,71960,York Senior Center,36 Main St.,YORK,YORK,ME,03909,CLOSED,state,USA-ME,,,USA-ME,43.17581464,-70.61076123
nss_shelters-82871,82871,AVERY CENTER- CAA,524 ASHMUN,Sault Sainte Marie,Chippewa,MI,49783,CLOSED,state,USA-MI,,,USA-MI,46.4972017,-84.34807896
nss_shelters-83344,83344,CHURCH OF THE STRAITS,307 N HURON ST,Mackinaw City,Cheboygan,MI,49701,CLOSED,state,USA-MI,,,USA-MI,45.78450503,-84.72531471
nss_shelters-83055,83055,EMPIRE FIRE DEPARTMENT,4243 LACORE,EMPIRE,LEELANAU,MI,49630,CLOSED,state,USA-MI,,,USA-MI,44.93102013,-86.02082046
nss_shelters-341502,341502,Harrietta United Methodist Church,116 Davis St.,HARRIETTA,WEXFORD,MI,49638,CLOSED,state,USA-MI,,,USA-MI,45.31191,-85.69744
nss_shelters-82856,82856,ST JAMES EPISCOPAL,533 BINGHAM AVE,Sault Sainte Marie,Chippewa,MI,49783,CLOSED,state,USA-MI,,,USA-MI,46.49600365,-84.34602564
nss_shelters-343681,343681,BIRCHDALE COMMUNITY BUILDING,Highway 11,BIRCHDALE,KOOCHICHING,MN,56629,CLOSED,state,CAN-ON,,,CAN-ON,48.62549608,-93.8372063
nss_shelters-79215,79215,Kagman Community Center,Kagman Road - Route 39,Saipan,Northern Mariana Islands,MP,96950,CLOSED,state,USA-MP,,,USA-MP,15.16764916,145.78441613
nss_shelters-362825,362825,Kagman Elementary School,1 No Street Address,SAIPAN,NORTHERN MARIANA ISLANDS,MP,96950,CLOSED,state,USA-MP,,,USA-MP,15.1664827,145.7821579
nss_shelters-79224,79224,ROTA HIGH SCHOOL,SONGSONG VILLAGE,ROTA,NORTHERN MARIANA ISLANDS,MP,96951,CLOSED,state,USA-MP,,,USA-MP,14.13504724,145.13590082
nss_shelters-354064,354064,Rita H Inos Jr/Sr High School,Song Song Village,Rota,NORTHERN MARIANA ISLANDS,MP,96951,CLOSED,state,USA-MP,,,USA-MP,14.135047,145.135901
nss_shelters-79225,79225,Rota Aging Center,Sinapalu Village,Rota,Northern Mariana Islands,MP,96951,CLOSED,state,USA-MP,,,USA-MP,14.14050941,145.14483633
nss_shelters-362557,362557,SHELTER - Man'amko Center - Rota,Rota,ROTA,NORTHERN MARIANA ISLANDS,MP,96951,CLOSED,state,USA-MP,,,USA-MP,14.16548538,145.22782898
nss_shelters-110788,110788,East Central Community Center,4300 Hwy 614,HURLEY,JACKSON,MS,39555,CLOSED,state,USA-MS,,,USA-MS,30.36885087,-88.56497352
nss_shelters-185811,185811,AMERICAN LEGION POST 40,1315 West Queen Street,EDENTON,CHOWAN,NC,27932,CLOSED,state,USA-NC,,,USA-NC,36.05690736,-76.64275689
nss_shelters-185460,185460,Albemarle Commision Center,512 SOUTH CHURCH ST,HERTFORD,PERQUIMANS,NC,27944,CLOSED,state,USA-NC,,,USA-NC,36.18253366,-76.46491596
nss_shelters-185435,185435,Atlantic Elementary School,550 SCHOOL DR,ATLANTIC,CARTERET,NC,28511,CLOSED,state,USA-NC,,,USA-NC,34.8811877,-76.34129516
nss_shelters-185619,185619,Baum Senior Center,300 Mustian Street,MANTEO,DARE,NC,27954,CLOSED,state,USA-NC,,,USA-NC,35.89852306,-75.66960766
nss_shelters-339236,339236,Dare County Center,950 Marshall C. Collins,MANTEO,Dare,NC,27954,CLOSED,state,USA-NC,,,USA-NC,35.89043946,-75.66470802
nss_shelters-185516,185516,KNOTTS ISLAND ELEMENTARY SCHOOL,413 Woodleigh Road,KNOTTS ISLAND,CURRITUCK,NC,27950,CLOSED,state,USA-NC,,,USA-NC,36.51458133,-75.91977393
nss_shelters-356394,356394,Kure Memorial Lutheran Church,117 N 3rd Ave,KURE BEACH,NEW HANOVER,NC,28449,CLOSED,state,USA-NC,,,USA-NC,33.990381,-77.908824
nss_shelters-347824,347824,Manteo High School,829 Wingina Avenue,MANTEO,DARE,NC,27954,CLOSED,state,USA-NC,,,USA-NC,35.916733,-75.673536
nss_shelters-185600,185600,Perquimans Recreation Center,310 Granby Street,HERTFORD,PERQUIMANS,NC,27944,CLOSED,state,USA-NC,,,USA-NC,36.17132815,-76.44563404
nss_shelters-361408,361408,Scottsbluff Public School-Huntss Acres Community Center,1791 Ave X,SCOTTSBLUFF,SCOTTS BLUFF,NE,69361,CLOSED,state,USA-NE,,,USA-NE,40.5925139,-73.9523143
nss_shelters-333700,333700,New Castle Recreation Building,301 Wentworth Road,NEWCASTLE,ROCKINGHAM,NH,03854,CLOSED,state,USA-NH,,,USA-NH,43.06386775,-70.7174745
nss_shelters-343393,343393,Rye Elementary School,461 Sagamore Rd,RYE,ROCKINGHAM,NH,03870,CLOSED,state,USA-NH,,,USA-NH,43.029065,-70.75392
nss_shelters-225714,225714,Rye Junior High School,501 WASHINGTON RD,RYE,ROCKINGHAM,NH,03870,CLOSED,state,USA-NH,,,USA-NH,43.01571733,-70.76176639
nss_shelters-359099,359099,Warming Center - Hampton Police Department,100 Brown Avenue,HAMPTON,ROCKINGHAM,NH,03842,CLOSED,state,USA-NH,,,USA-NH,42.9095112,-70.8140003
nss_shelters-339231,339231,Asbury Park Towers,1701 Ocean Ave,ASBURY PARK,Monmouth,NJ,07712,CLOSED,state,USA-NJ,,,USA-NJ,40.22809783,-73.99773389
nss_shelters-348035,348035,Atlantic City High School,1400 Albany Blvd,ATLANTIC CITY,ATLANTIC,NJ,08401,CLOSED,state,USA-NJ,,,USA-NJ,39.36769845,-74.47338404
nss_shelters-332062,332062,Avalon,20th and Dune Drive,Avalon,Cape May,NJ,08202,CLOSED,state,USA-NJ,,,USA-NJ,39.10229953,-74.71754225
nss_shelters-342688,342688,BETHEL UNITED METHODIST CHURCH,DORAN AVE & BETHEL RD,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.32650052,-74.59428118
nss_shelters-334631,334631,Boardwalk Hall,2301 Boardwalk,ATLANTIC CITY,Atlantic,NJ,08401,CLOSED,state,USA-NJ,,,USA-NJ,39.35414568,-74.4373225
nss_shelters-222619,222619,Brigantine Elementary School Complex,301 E EVAN BLVD,BRIGANTINE,ATLANTIC,NJ,08203,CLOSED,state,USA-NJ,,,USA-NJ,39.40214418,-74.37907164
nss_shelters-344662,344662,Byrne Community Center,401 W. Youngs Ave,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.992195,-74.824007
nss_shelters-222556,222556,CHRIST EPISCOPAL CHURCH,157 SHORE RD,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.32526845,-74.58689774
nss_shelters-330091,330091,Cape May Point Fire Department,412 Yale Ave,CAPE MAY POINT,CAPE MAY,NJ,08212,CLOSED,state,USA-NJ,,,USA-NJ,38.93544803,-74.96657951
nss_shelters-222485,222485,Dawes Elementary School,22 W DAWES AVE,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.32485476,-74.58941584
nss_shelters-222484,222484,Deal Elementary School,2001 ROSELD AVE,DEAL,MONMOUTH,NJ,07723,CLOSED,state,USA-NJ,,,USA-NJ,40.24561277,-73.99272969
nss_shelters-222453,222453,East Dover Elementary School,725 Vaughn Ave,TOMS RIVER,OCEAN,NJ,08753,CLOSED,state,USA-NJ,,,USA-NJ,39.96671888,-74.1507985
nss_shelters-222404,222404,Ethel A. Jacobs Elementary School,200  Barnegat Ave,BEACH HAVEN,OCEAN,NJ,08008,CLOSED,state,USA-NJ,,,USA-NJ,39.6554107,-74.17717635
nss_shelters-222399,222399,Eugeane A Tighe School,7804 Amberst Ave.,MARGATE CITY,ATLANTIC,NJ,08402,CLOSED,state,USA-NJ,,,USA-NJ,39.32941518,-74.50661064
nss_shelters-222398,222398,Eugene A Tighe Elementary School,7804 AMHERST AVE,MARGATE CITY,ATLANTIC,NJ,08402,CLOSED,state,USA-NJ,,,USA-NJ,39.335143,-74.50085061
nss_shelters-222365,222365,First United Methodist Church,111 Ocean Ave,ISLAND HEIGHTS,OCEAN,NJ,08732,CLOSED,state,USA-NJ,,,USA-NJ,39.94212182,-74.14854474
nss_shelters-222306,222306,GRACE LUTHERAN CHURCH,11 E DAWES AVE,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.32390148,-74.58768915
nss_shelters-222268,222268,Harvey Cedars Bible Conference,12 Cedars Ave,BEACH HAVEN,OCEAN,NJ,08008,CLOSED,state,USA-NJ,,,USA-NJ,39.73897457,-74.11834197
nss_shelters-222259,222259,Hazlet Middle School,1639 Union Ave,HAZLET,MONMOUTH,NJ,07730,CLOSED,state,USA-NJ,,,USA-NJ,40.43404258,-74.16399156
nss_shelters-222257,222257,Henry Hudson Regional School,1 GRAND TOUR,HIGHLANDS,MONMOUTH,NJ,07732,CLOSED,state,USA-NJ,,,USA-NJ,40.39125283,-73.98858779
nss_shelters-345966,345966,Holly Beach Fire Company,4310 Washington Avenue,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.9871849,-74.821747
nss_shelters-342400,342400,ISLAND HEIGHTS FIRST AID SQUAD,LAKE AVE & CENTRAL AVE,ISLAND HEIGHTS,OCEAN,NJ,08732,CLOSED,state,USA-NJ,,,USA-NJ,39.94517112,-74.14942254
nss_shelters-222206,222206,ISLAND HEIGHTS GRADE SCHOOL,115 SUMMIT AVE,ISLAND HEIGHTS,OCEAN,NJ,08732,CLOSED,state,USA-NJ,,,USA-NJ,39.94363817,-74.14798839
nss_shelters-342147,342147,Island Heights Volunteer Fire Company,LAKE AND MAPLE AVE,ISLAND HEIGHTS,OCEAN,NJ,08732,CLOSED,state,USA-NJ,,,USA-NJ,39.95147,-74.148443
nss_shelters-222177,222177,JORDAN RD SCHOOL,129 JORDAN RD,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.32063572,-74.60699593
nss_shelters-222188,222188,Jewish Federation Of Atlantic,501 N JEROME AVE,MARGATE CITY,ATLANTIC,NJ,08402,CLOSED,state,USA-NJ,,,USA-NJ,39.33326342,-74.50862975
nss_shelters-222173,222173,Joseph C. Caruso Elementary School,81 Frances Place,KEANSBURG,MONMOUTH,NJ,07734,CLOSED,state,USA-NJ,,,USA-NJ,40.44390814,-74.13184979
nss_shelters-222171,222171,Joseph R. Bolger Middle School,100 Palmer Place,KEANSBURG,MONMOUTH,NJ,07734,CLOSED,state,USA-NJ,,,USA-NJ,40.43747799,-74.12985329
nss_shelters-222165,222165,KEANSBURG HIGH SCHOOL,140 PORT MONMOUTH RD,KEANSBURG,MONMOUTH,NJ,07734,CLOSED,state,USA-NJ,,,USA-NJ,40.44178574,-74.12509588
nss_shelters-222090,222090,Long Beach Island Grade School,201 20th ST,BEACH HAVEN,OCEAN,NJ,08008,CLOSED,state,USA-NJ,,,USA-NJ,39.66787628,-74.1625478
nss_shelters-221505,221505,Margate Municipal Building,9001 WINCHESTER AVE,MARGATE CITY,ATLANTIC,NJ,08402,CLOSED,state,USA-NJ,,,USA-NJ,39.32518751,-74.51217307
nss_shelters-222001,222001,Memorial School,221 Morningside Avenue,KEYPORT,MONMOUTH,NJ,07735,CLOSED,state,USA-NJ,,,USA-NJ,40.44071554,-74.17396504
nss_shelters-222602,222602,Mission Point CHURCH,900 W NEW YORK AVE,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.3188293,-74.60532485
nss_shelters-221901,221901,North Wildwood Community Center,900 CENTRAL AVE,WILDWOOD,Cape May,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,39.00242982,-74.7975999
nss_shelters-221885,221885,Ocean Avenue School,235 Ocean Ave,MIDDLETOWN,MONMOUTH,NJ,07748,CLOSED,state,USA-NJ,,,USA-NJ,40.43695638,-74.11672319
nss_shelters-221882,221882,Ocean City High School,501 ALANTIC AVE,OCEAN CITY,Cape May,NJ,08226,CLOSED,state,USA-NJ,,,USA-NJ,39.28024732,-74.56816156
nss_shelters-221797,221797,Port Monmouth Elementary School,202 Main Street,PORT MONMOUTH,MONMOUTH,NJ,07758,CLOSED,state,USA-NJ,,,USA-NJ,40.42763041,-74.10525684
nss_shelters-221796,221796,Port Monmouth Road School,142 Port Monmouth Road,KEANSBURG,MONMOUTH,NJ,07734,CLOSED,state,USA-NJ,,,USA-NJ,40.44180372,-74.12501494
nss_shelters-221656,221656,SEASIDE HEIGHTS FIRE DEPARTMENT INACTIVE,116 SHERMAN AVE,SEASIDE HEIGHTS,OCEAN,NJ,08751,CLOSED,state,USA-NJ,,,USA-NJ,39.94321959,-74.07132542
nss_shelters-221654,221654,SEAVIEW BAPTIST CHURCH,2025 Shore Dr,LINWOOD,ATLANTIC,NJ,08221,CLOSED,state,USA-NJ,,,USA-NJ,39.33356968,-74.58027518
nss_shelters-221695,221695,Saint Catharine Of Siena Church,50 E Street,SEASIDE PARK,OCEAN,NJ,08752,CLOSED,state,USA-NJ,,,USA-NJ,39.92627636,-74.07432915
nss_shelters-221684,221684,Saint Joseph Regional School,11 HARBOR LANE,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.31743535,-74.59376856
nss_shelters-221669,221669,Saint Phillips School,4101 W BRIGANTINE AVE,BRIGANTINE,ATLANTIC,NJ,08203,CLOSED,state,USA-NJ,,,USA-NJ,39.38951601,-74.3916999
nss_shelters-221632,221632,Sisters Of St Joseph's Church,606 SHORE RD,SOMERS POINT,ATLANTIC,NJ,08244,CLOSED,state,USA-NJ,,,USA-NJ,39.31686878,-74.59355273
nss_shelters-221621,221621,South Amboy Middle High School,200 Governor Harold G Hoffman Plaza,SOUTH AMBOY,MIDDLESEX,NJ,08879,CLOSED,state,USA-NJ,,,USA-NJ,40.48151338,-74.27415897
nss_shelters-348108,348108,St. Peter & Paul Church,404 Hudson Street,HOBOKEN,HUDSON,NJ,07030,CLOSED,state,USA-NJ,,,USA-NJ,40.74113592,-74.02868224
nss_shelters-221520,221520,Toms River High School East,1225 Raider Way,TOMS RIVER,OCEAN,NJ,08753,CLOSED,state,USA-NJ,,,USA-NJ,39.96793296,-74.14249776
nss_shelters-221494,221494,Upper Township Elementary School,50 NorthTUCKAHOE RD,MARMORA,Cape May,NJ,08223,CLOSED,state,USA-NJ,,,USA-NJ,39.26878203,-74.64699943
nss_shelters-356943,356943,Upper Township Primary School,130 Old NorthTuckahoe Road,MARMORA,CAPE MAY,NJ,08223,CLOSED,state,USA-NJ,,,USA-NJ,39.27091,-74.646735
nss_shelters-361318,361318,Uptown School Complex,323 Madison Avenue,ATLANTIC CITY,ATLANTIC,NJ,08401,CLOSED,state,USA-NJ,,,USA-NJ,39.3710565,-74.4172763
nss_shelters-221488,221488,Ventnor Educational Community Complex,400 Lafayett Avenue,VENTNOR CITY,ATLANTIC,NJ,08406,CLOSED,state,USA-NJ,,,USA-NJ,39.34230318,-74.48191464
nss_shelters-221483,221483,Veterans Of Foreign Wars Post 3729,17 E Winifred Ave,BEACH HAVEN,OCEAN,NJ,08008,CLOSED,state,USA-NJ,,,USA-NJ,39.61083017,-74.20434414
nss_shelters-221465,221465,W.H. ROSS III SCHOOL,101 N HAVERFORD AVE,MARGATE CITY,ATLANTIC,NJ,08402,CLOSED,state,USA-NJ,,,USA-NJ,39.33097914,-74.50222657
nss_shelters-332068,332068,WILDWOOD,200 West Young Avenue,Wildwood,Cape May,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.98937167,-74.82098227
nss_shelters-332119,332119,Wildwood Crest Fire Dept,7100 Pacific Ave,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.97213166,-74.83747584
nss_shelters-345171,345171,Wildwood Fire Company #1,111 E. Pine Avenue,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.9919395,-74.8135699
nss_shelters-345172,345172,Wildwood High School,4300 Pacific Avenue,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.985946,-74.820015
nss_shelters-345192,345192,Wildwood Sandman Tower,3700 New Jersey Avenue #100,WILDWOOD,CAPE MAY,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.990276,-74.817624
nss_shelters-332134,332134,Wildwoods Convention Center,4501 Boardwalk,WILDWOOD,Cape May,NJ,08260,CLOSED,state,USA-NJ,,,USA-NJ,38.98198823,-74.81714217
nss_shelters-349021,349021,Bayley Seton,79 Vanderbilt Ave,STATEN ISLAND,RICHMOND,NY,10304,CLOSED,state,USA-NY,,,USA-NY,40.62135452,-74.07485715
nss_shelters-363833,363833,Boys & Girls Republic (Henry Street Settlement),888 East 6th Street,NY,NEW YORK,NY,10001,CLOSED,state,USA-NY,,,USA-NY,40.72207,-73.97624
nss_shelters-352397,352397,Carey Gardens Community Center,2315 Surf Ave,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5739546,-73.9898628
nss_shelters-359769,359769,Coney Island Library,1901 Mermaid Ave,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.576766,-73.9861146
nss_shelters-359874,359874,Cooling Center  BRC Neighborhood NSC,30 Delancey St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7204349,-73.9922266
nss_shelters-359596,359596,Cooling Center - Auburndale-Clearview Library,25-55 Fancis Lewis Blvd,QUEENS,QUEENS,NY,11358,CLOSED,state,USA-NY,,,USA-NY,40.7737355,-73.7963392
nss_shelters-359781,359781,Cooling Center - Bensonhurst Corps Comm,7307 18 Av,BROOKLYN,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.6140834,-73.9948941
nss_shelters-359631,359631,Cooling Center - Broad Channel Library,16-26 Crossbay Blvd,QUEENS,QUEENS,NY,11693,CLOSED,state,USA-NY,,,USA-NY,40.6007441,-73.8200546
nss_shelters-359785,359785,Cooling Center - CCNS Moose Lodge NSC,77-11 18 Av,BROOKLYN,KINGS,NY,11214,CLOSED,state,USA-NY,,,USA-NY,40.6007948,-74.009394
nss_shelters-359887,359887,Cooling Center - CCNS St Charles NSC,55 Pierrepont St,BROOKLYN,KINGS,NY,11201,CLOSED,state,USA-NY,,,USA-NY,40.6960331,-73.9950498
nss_shelters-360017,360017,Cooling Center - Campos Plaza,611 E 13 St,MANHATTAN,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.7287713,-73.9775759
nss_shelters-359888,359888,Cooling Center - Chatham Square Library,33 East Broadway,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7133757,-73.9964929
nss_shelters-359885,359885,Cooling Center - City Hall NSC,100 Gold St,MANHATTAN,NEW YORK,NY,10038,CLOSED,state,USA-NY,,,USA-NY,40.7102606,-74.0035348
nss_shelters-359979,359979,Cooling Center - Council Center for Senior Citizens NSC,1001 Quentin Rd,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.6079811,-73.9628436
nss_shelters-359926,359926,Cooling Center - Flatlands Library,2065 Flatbush Av,BROOKLYN,KINGS,NY,11234,CLOSED,state,USA-NY,,,USA-NY,40.6197878,-73.9331884
nss_shelters-359786,359786,Cooling Center - Fort Hamilton Recreation Center,9941 Fort Hamilton Pkwy,BROOKLYN,KINGS,NY,11209,CLOSED,state,USA-NY,,,USA-NY,40.6119391,-74.031686
nss_shelters-359920,359920,Cooling Center - Gerritsen Beach Library,2808 Gerritsen Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.5913411,-73.9240055
nss_shelters-359772,359772,Cooling Center - Gravesend Library,303 Av X,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.5903838,-73.9717053
nss_shelters-359728,359728,Cooling Center - Haber House NSC,3024 W 24 St,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5729282,-73.9907934
nss_shelters-359732,359732,Cooling Center - Highlawn Library,1664 W 13 St,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.6056972,-73.9862328
nss_shelters-359776,359776,Cooling Center - Homecrest Bensonhurst NSC,7907 New Utrecht Av,BROOKLYN,KINGS,NY,11214,CLOSED,state,USA-NY,,,USA-NY,40.6122868,-74.0006572
nss_shelters-359882,359882,Cooling Center - Homecrest Library,2525 Coney Is Av,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.5952311,-73.9605949
nss_shelters-359775,359775,Cooling Center - House of Jacob,6222 23 Av,BROOKLYN,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.6139272,-73.9780522
nss_shelters-359725,359725,Cooling Center - JASA Luna Park NSC,2880 W 12 St,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5775029,-73.9802664
nss_shelters-359727,359727,Cooling Center - JASA Sheuer House of Coney Island NSC,3601 Surf Av,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5736493,-74.0020668
nss_shelters-359729,359729,Cooling Center - JCCGCI ISC,3001 W 37 St,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5727599,-74.0024358
nss_shelters-360016,360016,Cooling Center - John Paul II Friendship NSC,103 East 7th St,MANHATTAN,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.7268429,-73.9848284
nss_shelters-359982,359982,Cooling Center - Kings Highway Library,2115 Ocean Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.6102427,-73.9531128
nss_shelters-359924,359924,Cooling Center - Marine Park Active Adults NSC,3000 Fillmore Av,BROOKLYN,KINGS,NY,11234,CLOSED,state,USA-NY,,,USA-NY,40.605915,-73.9346778
nss_shelters-359770,359770,Cooling Center - Marlboro NSC,2298 W 8 St,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.5918572,-73.9787464
